0.096153846,0.076923077,0.086538462,0.096153846,0.057692308,0.057692308,0.057692308,0.038461538,0.019230769,0.009615385,0,0,0.028846154,0.067307692,0.076923077,0.086538462,0.086538462,0.086538462,0.096153846,0.105769231,0.105769231,0.134615385,0.144230769,0.144230769,0.153846154,0.125,0.115384615,0.105769231,0.086538462,0.067307692,0.057692308,0.067307692,0.067307692,0.057692308,0.057692308,0.067307692,0.076923077,0.076923077,0.086538462,0.086538462,0.115384615,0.115384615,0.134615385,0.134615385,0.125,0.115384615,0.115384615,0.115384615,0.115384615,0.105769231,0.105769231,0.105769231,0.115384615,0.115384615,0.125,0.115384615,0.115384615,0.105769231,0.096153846,0.086538462,0.115384615,0.125,0.153846154,0.153846154,0.163461538,0.182692308,0.192307692,0.182692308,0.182692308,0.182692308,0.192307692,0.173076923,0.173076923,0.163461538,0.173076923,0.173076923,0.153846154,0.134615385,0.105769231,0.115384615,0.105769231,0.096153846,0.115384615,0.134615385,0.134615385,0.134615385,0.125,0.115384615,0.144230769,0.144230769,0.153846154,0.115384615,0.134615385,0.134615385,0.134615385,0.125,0.125,0.134615385,0.125,0.134615385,0.153846154,0.173076923,0.163461538,0.153846154,0.134615385,0.125,0.115384615,0.125,0.115384615,0.125,0.125,0.125,0.115384615,0.076923077,0.096153846,0.125,0.115384615,0.134615385,0.125,0.105769231,0.105769231,0.096153846,0.115384615,0.115384615,0.125,0.105769231,0.115384615,0.125,0.115384615,0.115384615,0.134615385,0.173076923,0.173076923,0.163461538,0.134615385,0.125,0.125,0.105769231,0.096153846,0.115384615,0.096153846,0.086538462,0.076923077,0.105769231,0.115384615,0.125,0.144230769,0.153846154,0.134615385,0.105769231,0.096153846,0.105769231,0.125,0.144230769,0.134615385,0.125,0.096153846,0.105769231,0.125,0.125,0.105769231,0.096153846,0.105769231,0.115384615,0.134615385,0.125,0.134615385,0.144230769,0.134615385,0.115384615,0.125,0.125,0.115384615,0.125,0.115384615,0.115384615,0.096153846,0.096153846,0.096153846,0.115384615,0.115384615,0.105769231,0.086538462,0.096153846,0.115384615,0.125,0.125,0.125,0.134615385,0.125,0.125,0.096153846,0.086538462,0.086538462,0.086538462,0.115384615,0.105769231,0.105769231,0.105769231,0.125,0.144230769,0.144230769,0.153846154,0.153846154,0.144230769,0.144230769,0.125,0.134615385,0.125,0.125,0.125,0.105769231,0.115384615,0.105769231,0.115384615,0.144230769,0.153846154,0.163461538,0.144230769,0.144230769,0.144230769,0.144230769,0.144230769,0.153846154,0.153846154,0.144230769,0.153846154,0.163461538,0.153846154,0.163461538,0.173076923,0.173076923,0.163461538,0.163461538,0.163461538,0.144230769,0.134615385,0.134615385,0.134615385,0.134615385,0.134615385,0.144230769,0.144230769,0.134615385,0.125,0.134615385,0.153846154,0.182692308,0.192307692,0.221153846,0.221153846,0.221153846,0.201923077,0.182692308,0.173076923,0.153846154,0.125,0.115384615,0.115384615,0.105769231,0.105769231,0.115384615,0.125,0.134615385,0.115384615,0.115384615,0.105769231,0.086538462,0.076923077,0.067307692,0.076923077,0.086538462,0.086538462,0.096153846,0.134615385,0.173076923,0.211538462,0.240384615,0.278846154,0.298076923,0.269230769,0.240384615,0.192307692,0.173076923,0.153846154,0.144230769,0.144230769,0.134615385,0.134615385,0.153846154,0.173076923,0.173076923,0.163461538,0.144230769,0.125,0.125,0.125,0.134615385,0.153846154,0.153846154,0.163461538,0.153846154,0.153846154,0.173076923,0.173076923,0.163461538,0.153846154,0.134615385,0.134615385,0.125,0.115384615,0.096153846,0.086538462,0.096153846,0.115384615,0.115384615,0.125,0.125,0.115384615,0.105769231,0.096153846,0.076923077,0.067307692,0.086538462,0.086538462,0.096153846,0.115384615,0.125,0.115384615,0.115384615,0.134615385,0.144230769,0.163461538,0.153846154,0.153846154,0.163461538,0.144230769,0.144230769,0.144230769,0.144230769,0.144230769,0.153846154,0.153846154,0.163461538,0.153846154,0.144230769,0.125,0.125,0.115384615,0.125,0.125,0.163461538,0.173076923,0.163461538,0.173076923,0.163461538,0.153846154,0.153846154,0.153846154,0.144230769,0.134615385,0.115384615,0.134615385,0.134615385,0.144230769,0.144230769,0.163461538,0.173076923,0.182692308,0.163461538,0.173076923,0.192307692,0.182692308,0.153846154,0.153846154,0.163461538,0.173076923,0.192307692,0.182692308,0.182692308,0.163461538,0.134615385,0.105769231,0.096153846,0.076923077,0.115384615,0.134615385,0.125,0.105769231,0.096153846,0.086538462,0.086538462,0.086538462,0.096153846,0.096153846,0.096153846,0.096153846,0.115384615,0.115384615,0.153846154,0.173076923,0.173076923,0.163461538,0.163461538,0.163461538,0.163461538,0.153846154,0.153846154,0.153846154,0.144230769,0.163461538,0.163461538,0.182692308,0.182692308,0.192307692,0.173076923,0.163461538,0.144230769,0.144230769,0.144230769,0.144230769,0.144230769,0.134615385,0.125,0.134615385,0.153846154,0.173076923,0.182692308,0.182692308,0.173076923,0.173076923,0.163461538,0.153846154,0.153846154,0.153846154,0.153846154,0.153846154,0.144230769,0.163461538,0.173076923,0.173076923,0.173076923,0.173076923,0.153846154,0.134615385,0.144230769,0.134615385,0.125,0.134615385,0.134615385,0.144230769,0.153846154,0.163461538,0.153846154,0.201923077,0.221153846,0.221153846,0.211538462,0.201923077,0.182692308,0.173076923,0.173076923,0.173076923,0.173076923,0.182692308,0.201923077,0.211538462,0.221153846,0.230769231,0.259615385,0.259615385,0.240384615,0.240384615,0.25,0.269230769,0.288461538,0.259615385,0.230769231,0.221153846,0.201923077,0.192307692,0.201923077,0.192307692,0.182692308,0.173076923,0.173076923,0.173076923,0.182692308,0.173076923,0.182692308,0.182692308,0.192307692,0.182692308,0.192307692,0.192307692,0.182692308,0.173076923,0.182692308,0.192307692,0.201923077,0.192307692,0.163461538,0.163461538,0.163461538,0.173076923,0.163461538,0.153846154,0.163461538,0.173076923,0.173076923,0.173076923,0.192307692,0.201923077,0.192307692,0.211538462,0.201923077,0.192307692,0.201923077,0.201923077,0.192307692,0.182692308,0.182692308,0.153846154,0.134615385,0.144230769,0.144230769,0.153846154,0.163461538,0.173076923,0.163461538,0.192307692,0.201923077,0.230769231,0.240384615,0.25,0.259615385,0.25,0.240384615,0.230769231,0.230769231,0.230769231,0.240384615,0.230769231,0.211538462,0.211538462,0.240384615,0.25,0.221153846,0.211538462,0.221153846,0.221153846,0.221153846,0.201923077,0.201923077,0.201923077,0.201923077,0.192307692,0.182692308,0.173076923,0.173076923,0.173076923,0.173076923,0.173076923,0.163461538,0.163461538,0.163461538,0.153846154,0.173076923,0.153846154,0.144230769,0.173076923,0.201923077,0.211538462,0.230769231,0.221153846,0.211538462,0.192307692,0.173076923,0.192307692,0.201923077,0.201923077,0.211538462,0.221153846,0.221153846,0.201923077,0.211538462,0.221153846,0.230769231,0.211538462,0.221153846,0.221153846,0.221153846,0.221153846,0.201923077,0.201923077,0.211538462,0.211538462,0.211538462,0.211538462,0.221153846,0.240384615,0.25,0.259615385,0.25,0.230769231,0.230769231,0.230769231,0.240384615,0.240384615,0.25,0.259615385,0.25,0.25,0.230769231,0.230769231,0.259615385,0.259615385,0.259615385,0.25,0.240384615,0.240384615,0.230769231,0.221153846,0.221153846,0.201923077,0.192307692,0.192307692,0.201923077,0.211538462,0.221153846,0.230769231,0.25,0.25,0.259615385,0.269230769,0.269230769,0.259615385,0.259615385,0.259615385,0.25,0.25,0.230769231,0.221153846,0.192307692,0.201923077,0.201923077,0.211538462,0.221153846,0.240384615,0.25,0.269230769,0.259615385,0.259615385,0.288461538,0.288461538,0.288461538,0.269230769,0.25,0.259615385,0.25,0.240384615,0.230769231,0.221153846,0.230769231,0.230769231,0.240384615,0.240384615,0.240384615,0.259615385,0.278846154,0.278846154,0.25,0.25,0.25,0.230769231,0.230769231,0.221153846,0.230769231,0.230769231,0.240384615,0.25,0.259615385,0.259615385,0.278846154,0.278846154,0.278846154,0.278846154,0.269230769,0.259615385,0.259615385,0.259615385,0.25,0.230769231,0.221153846,0.230769231,0.230769231,0.221153846,0.211538462,0.221153846,0.211538462,0.230769231,0.25,0.259615385,0.259615385,0.25,0.240384615,0.230769231,0.230769231,0.211538462,0.201923077,0.211538462,0.211538462,0.221153846,0.221153846,0.230769231,0.240384615,0.240384615,0.25,0.240384615,0.25,0.240384615,0.230769231,0.230769231,0.240384615,0.25,0.259615385,0.25,0.240384615,0.278846154,0.278846154,0.288461538,0.278846154,0.288461538,0.259615385,0.259615385,0.25,0.269230769,0.288461538,0.298076923,0.278846154,0.269230769,0.269230769,0.278846154,0.269230769,0.269230769,0.25,0.240384615,0.240384615,0.230769231,0.25,0.240384615,0.25,0.25,0.259615385,0.25,0.240384615,0.240384615,0.240384615,0.230769231,0.240384615,0.25,0.278846154,0.278846154,0.278846154,0.259615385,0.25,0.221153846,0.221153846,0.211538462,0.211538462,0.230769231,0.25,0.240384615,0.240384615,0.230769231,0.240384615,0.230769231,0.221153846,0.230769231,0.230769231,0.240384615,0.25,0.25,0.230769231,0.211538462,0.182692308,0.211538462,0.221153846,0.211538462,0.201923077,0.201923077,0.182692308,0.182692308,0.201923077,0.211538462,0.211538462,0.211538462,0.211538462,0.211538462,0.221153846,0.230769231,0.240384615,0.25,0.25,0.240384615,0.25,0.269230769,0.288461538,0.278846154,0.269230769,0.25,0.221153846,0.221153846,0.240384615,0.259615385,0.288461538,0.307692308,0.317307692,0.326923077,0.317307692,0.298076923,0.278846154,0.269230769,0.259615385,0.25,0.230769231,0.221153846,0.192307692,0.163461538,0.163461538,0.163461538,0.173076923,0.192307692,0.221153846,0.230769231,0.25,0.259615385,0.278846154,0.259615385,0.259615385,0.269230769,0.269230769,0.269230769,0.259615385,0.25,0.259615385,0.240384615,0.221153846,0.230769231,0.240384615,0.259615385,0.278846154,0.288461538,0.278846154,0.278846154,0.298076923,0.278846154,0.25,0.221153846,0.211538462,0.230769231,0.221153846,0.221153846,0.259615385,0.288461538,0.317307692,0.317307692,0.326923077,0.307692308,0.288461538,0.278846154,0.269230769,0.25,0.240384615,0.240384615,0.230769231,0.221153846,0.211538462,0.211538462,0.221153846,0.240384615,0.240384615,0.240384615,0.25,0.240384615,0.259615385,0.259615385,0.269230769,0.278846154,0.288461538,0.298076923,0.298076923,0.288461538,0.25,0.259615385,0.240384615,0.221153846,0.192307692,0.211538462,0.201923077,0.230769231,0.259615385,0.278846154,0.278846154,0.288461538,0.269230769,0.288461538,0.269230769,0.269230769,0.259615385,0.25,0.25,0.240384615,0.230769231,0.240384615,0.230769231,0.240384615,0.25,0.259615385,0.240384615,0.230769231,0.230769231,0.230769231,0.240384615,0.259615385,0.259615385,0.25,0.25,0.25,0.240384615,0.240384615,0.240384615,0.240384615,0.230769231,0.230769231,0.201923077,0.211538462,0.211538462,0.240384615,0.259615385,0.240384615,0.221153846,0.259615385,0.278846154,0.298076923,0.298076923,0.288461538,0.307692308,0.298076923,0.288461538,0.298076923,0.278846154,0.298076923,0.307692308,0.298076923,0.278846154,0.259615385,0.25,0.25,0.278846154,0.288461538,0.307692308,0.298076923,0.278846154,0.278846154,0.288461538,0.288461538,0.298076923,0.298076923,0.298076923,0.288461538,0.278846154,0.278846154,0.288461538,0.298076923,0.298076923,0.298076923,0.298076923,0.298076923,0.307692308,0.298076923,0.298076923,0.288461538,0.298076923,0.298076923,0.298076923,0.307692308,0.307692308,0.288461538,0.278846154,0.259615385,0.259615385,0.269230769,0.269230769,0.269230769,0.269230769,0.25,0.259615385,0.288461538,0.307692308,0.317307692,0.307692308,0.307692308,0.288461538,0.298076923,0.298076923,0.278846154,0.278846154,0.278846154,0.278846154,0.259615385,0.278846154,0.278846154,0.278846154,0.269230769,0.259615385,0.269230769,0.278846154,0.307692308,0.336538462,0.326923077,0.326923077,0.326923077,0.326923077,0.326923077,0.317307692,0.317307692,0.288461538,0.288461538,0.259615385,0.25,0.269230769,0.278846154,0.298076923,0.307692308,0.298076923,0.288461538,0.25,0.240384615,0.240384615,0.259615385,0.259615385,0.259615385,0.259615385,0.259615385,0.307692308,0.307692308,0.336538462,0.355769231,0.346153846,0.326923077,0.317307692,0.317307692,0.317307692,0.317307692,0.298076923,0.278846154,0.269230769,0.259615385,0.259615385,0.259615385,0.25,0.259615385,0.25,0.269230769,0.278846154,0.278846154,0.288461538,0.298076923,0.307692308,0.307692308,0.288461538,0.269230769,0.278846154,0.278846154,0.278846154,0.259615385,0.259615385,0.259615385,0.278846154,0.269230769,0.269230769,0.278846154,0.269230769,0.269230769,0.259615385,0.259615385,0.240384615,0.230769231,0.221153846,0.211538462,0.201923077,0.201923077,0.230769231,0.221153846,0.221153846,0.211538462,0.201923077,0.211538462,0.211538462,0.211538462,0.230769231,0.240384615,0.25,0.240384615,0.259615385,0.278846154,0.288461538,0.317307692,0.346153846,0.355769231,0.365384615,0.365384615,0.355769231,0.336538462,0.317307692,0.317307692,0.346153846,0.355769231,0.355769231,0.365384615,0.365384615,0.365384615,0.365384615,0.346153846,0.346153846,0.336538462,0.326923077,0.326923077,0.326923077,0.317307692,0.326923077,0.346153846,0.346153846,0.346153846,0.375,0.394230769,0.394230769,0.384615385,0.346153846,0.336538462,0.307692308,0.336538462,0.336538462,0.307692308,0.278846154,0.259615385,0.230769231,0.221153846,0.230769231,0.25,0.288461538,0.288461538,0.298076923,0.307692308,0.307692308,0.326923077,0.326923077,0.326923077,0.336538462,0.307692308,0.298076923,0.288461538,0.288461538,0.25,0.259615385,0.269230769,0.230769231,0.259615385,0.269230769,0.278846154,0.288461538,0.307692308,0.317307692,0.355769231,0.365384615,0.346153846,0.355769231,0.346153846,0.355769231,0.336538462,0.336538462,0.346153846,0.375,0.375,0.394230769,0.394230769,0.403846154,0.394230769,0.375,0.375,0.355769231,0.346153846,0.346153846,0.336538462,0.326923077,0.336538462,0.336538462,0.355769231,0.365384615,0.355769231,0.355769231,0.336538462,0.336538462,0.346153846,0.346153846,0.355769231,0.346153846,0.336538462,0.336538462,0.326923077,0.326923077,0.317307692,0.326923077,0.355769231,0.403846154,0.394230769,0.384615385,0.365384615,0.346153846,0.355769231,0.326923077,0.336538462,0.346153846,0.365384615,0.403846154,0.423076923,0.413461538,0.394230769,0.375,0.355769231,0.326923077,0.326923077,0.307692308,0.317307692,0.298076923,0.298076923,0.298076923,0.288461538,0.278846154,0.259615385,0.259615385,0.259615385,0.25,0.25,0.240384615,0.230769231,0.269230769,0.269230769,0.278846154,0.298076923,0.326923077,0.326923077,0.326923077,0.326923077,0.307692308,0.307692308,0.278846154,0.269230769,0.288461538,0.298076923,0.307692308,0.317307692,0.298076923,0.298076923,0.298076923,0.317307692,0.336538462,0.346153846,0.346153846,0.346153846,0.346153846,0.346153846,0.336538462,0.365384615,0.375,0.365384615,0.355769231,0.355769231,0.355769231,0.365384615,0.375,0.394230769,0.413461538,0.307692308,0.298076923,0.298076923,0.298076923,0.288461538,0.278846154,0.269230769,0.269230769,0.259615385,0.25,0.25,0.25,0.25,0.269230769,0.298076923,0.307692308,0.317307692,0.336538462,0.326923077,0.326923077,0.326923077,0.317307692,0.307692308,0.278846154,0.269230769,0.288461538,0.298076923,0.307692308,0.317307692,0.298076923,0.307692308,0.298076923,0.317307692,0.346153846,0.355769231,0.346153846,0.346153846,0.375,0.365384615,0.346153846,0.365384615,0.365384615,0.365384615,0.355769231,0.365384615,0.355769231,0.365384615,0.375,0.394230769,0.423076923,0.432692308,0.442307692,0.423076923,0.432692308,0.413461538,0.384615385,0.403846154,0.423076923,0.423076923,0.432692308,0.394230769,0.355769231,0.336538462,0.336538462,0.346153846,0.375,0.365384615,0.355769231,0.375,0.384615385,0.394230769,0.423076923,0.432692308,0.423076923,0.394230769,0.394230769,0.413461538,0.432692308,0.432692308,0.423076923,0.413461538,0.423076923,0.423076923
